    Client:ROSNEFT
    Field:BARDARASH
    Well:BR-04
    Top gauge S/N :21903
    Recording Pressure And Temperature for Sampling Job
    Depth @ 2440m
         Date        Time            Time        Pressure     Temperature
    dd-MMM-yy  h:mm:ss tt             day             psi            degC
    23-Sep-21  9:35:00 PM        0.035590         13.8612         28.3817
    23-Sep-21  9:35:05 PM        0.035648         13.8581         28.3808
    23-Sep-21  9:35:10 PM        0.035706         13.8550         28.3799
    23-Sep-21  9:35:15 PM        0.035764         13.8497         28.3789
    23-Sep-21  9:35:20 PM        0.035822         13.8451         28.3781
    23-Sep-21  9:35:25 PM        0.035880         13.8406         28.3775
    23-Sep-21  9:35:30 PM        0.035938         13.8368         28.3769
    23-Sep-21  9:35:35 PM        0.035995         13.8322         28.3763
    23-Sep-21  9:35:40 PM        0.036053         13.8299         28.3757
    23-Sep-21  9:35:45 PM        0.036111         13.8269         28.3754
    23-Sep-21  9:35:50 PM        0.036169         13.8254         28.3754
    23-Sep-21  9:35:55 PM        0.036227         13.8217         28.3754
    23-Sep-21  9:36:00 PM        0.036285         13.8217         28.3754
    23-Sep-21  9:36:05 PM        0.036343         13.8218         28.3756
    23-Sep-21  9:36:10 PM        0.036400         13.8188         28.3758
    23-Sep-21  9:36:15 PM        0.036458         13.8159         28.3761
    23-Sep-21  9:36:20 PM        0.036516         13.8159         28.3761
    23-Sep-21  9:36:25 PM        0.036574         13.8145         28.3763
    23-Sep-21  9:36:30 PM        0.036632         13.8160         28.3765
    23-Sep-21  9:36:35 PM        0.036690         13.8116         28.3765
    23-Sep-21  9:36:40 PM        0.036748         13.8124         28.3768
    23-Sep-21  9:36:45 PM        0.036806         13.8094         28.3766
    23-Sep-21  9:36:50 PM        0.036863         13.8116         28.3768
    23-Sep-21  9:36:55 PM        0.036921         13.8116         28.3768
    23-Sep-21  9:37:00 PM        0.036979         13.8116         28.3768
    23-Sep-21  9:37:05 PM        0.037037         13.8094         28.3768
    23-Sep-21  9:37:10 PM        0.037095         13.8094         28.3766
    23-Sep-21  9:37:15 PM        0.037153         13.8094         28.3768
    23-Sep-21  9:37:20 PM        0.037211         13.8323         28.3768
    23-Sep-21  9:37:25 PM        0.037269         13.8685         28.3768
    23-Sep-21  9:37:30 PM        0.037326         13.8685         28.3769
    23-Sep-21  9:37:35 PM        0.037384         13.8700         28.3768
    23-Sep-21  9:37:40 PM        0.037442         13.8729         28.3769
    23-Sep-21  9:37:45 PM        0.037500         13.8759         28.3769
    23-Sep-21  9:37:50 PM        0.037558         13.8803         28.3769
    23-Sep-21  9:37:55 PM        0.037616         13.8803         28.3770
    23-Sep-21  9:38:00 PM        0.037674         13.8811         28.3770
    23-Sep-21  9:38:05 PM        0.037731         13.8855         28.3770
    23-Sep-21  9:38:10 PM        0.037789         13.8870         28.3769
    23-Sep-21  9:38:15 PM        0.037847         13.8884         28.3768
    23-Sep-21  9:38:20 PM        0.037905         13.8914         28.3768
    23-Sep-21  9:38:25 PM        0.037963         13.8913         28.3766
    23-Sep-21  9:38:30 PM        0.038021         13.8928         28.3766
    23-Sep-21  9:38:35 PM        0.038079         13.8972         28.3765
    23-Sep-21  9:38:40 PM        0.038137         13.8942         28.3762
    23-Sep-21  9:38:45 PM        0.038194         13.8912         28.3761
    23-Sep-21  9:38:50 PM        0.038252         13.8905         28.3760
    23-Sep-21  9:38:55 PM        0.038310         13.7937         28.3756
    23-Sep-21  9:39:00 PM        0.038368         13.7908         28.3756
    23-Sep-21  9:39:05 PM        0.038426         13.7907         28.3754
    23-Sep-21  9:39:10 PM        0.038484         13.7900         28.3754
    23-Sep-21  9:39:15 PM        0.038542         13.7870         28.3754
    23-Sep-21  9:39:20 PM        0.038600         13.7855         28.3752
    23-Sep-21  9:39:25 PM        0.038657         13.7863         28.3754
    23-Sep-21  9:39:30 PM        0.038715         13.8468         28.3754
    23-Sep-21  9:39:35 PM        0.038773         13.8609         28.3754
    23-Sep-21  9:39:40 PM        0.038831         13.8653         28.3756
    23-Sep-21  9:39:45 PM        0.038889         13.8720         28.3758
    23-Sep-21  9:39:50 PM        0.038947         13.8743         28.3761
    23-Sep-21  9:39:55 PM        0.039005         13.8765         28.3763
    23-Sep-21  9:40:00 PM        0.039063         13.8788         28.3765
    23-Sep-21  9:40:05 PM        0.039120         13.8840         28.3768
    23-Sep-21  9:40:10 PM        0.039178         13.8907         28.3772
    23-Sep-21  9:40:15 PM        0.039236         13.8989         28.3774
    23-Sep-21  9:40:20 PM        0.039294         13.9004         28.3777
    23-Sep-21  9:40:25 PM        0.039352         13.9042         28.3781
    23-Sep-21  9:40:30 PM        0.039410         13.9086         28.3785
    23-Sep-21  9:40:35 PM        0.039468         13.9095         28.3790
    23-Sep-21  9:40:40 PM        0.039525         13.9162         28.3792
    23-Sep-21  9:40:45 PM        0.039583         13.9163         28.3797
    23-Sep-21  9:40:50 PM        0.039641         13.9200         28.3802
    23-Sep-21  9:40:55 PM        0.039699         13.9216         28.3806
    23-Sep-21  9:41:00 PM        0.039757         13.9261         28.3810
    23-Sep-21  9:41:05 PM        0.039815         13.9313         28.3814
    23-Sep-21  9:41:10 PM        0.039873         13.9314         28.3818
    23-Sep-21  9:41:15 PM        0.039931         13.9359         28.3824
    23-Sep-21  9:41:20 PM        0.039988         13.9389         28.3829
    23-Sep-21  9:41:25 PM        0.040046         13.9412         28.3832
    23-Sep-21  9:41:30 PM        0.040104         13.9450         28.3838
    23-Sep-21  9:41:35 PM        0.040162         13.9451         28.3842
    23-Sep-21  9:41:40 PM        0.040220         13.9496         28.3848
    23-Sep-21  9:41:45 PM        0.040278         13.9549         28.3854
    23-Sep-21  9:41:50 PM        0.040336         13.9587         28.3859
    23-Sep-21  9:41:55 PM        0.040394         13.9617         28.3864
    23-Sep-21  9:42:00 PM        0.040451         13.9640         28.3868
    23-Sep-21  9:42:05 PM        0.040509         13.9663         28.3874
    23-Sep-21  9:42:10 PM        0.040567         13.9716         28.3879
    23-Sep-21  9:42:15 PM        0.040625         13.9717         28.3885
    23-Sep-21  9:42:20 PM        0.040683         13.9762         28.3891
    23-Sep-21  9:42:25 PM        0.040741         13.9763         28.3897
    23-Sep-21  9:42:30 PM        0.040799         13.9778         28.3901
    23-Sep-21  9:42:35 PM        0.040856         13.9831         28.3908
    23-Sep-21  9:42:40 PM        0.040914         13.9840         28.3915
    23-Sep-21  9:42:45 PM        0.040972         13.9870         28.3918
    23-Sep-21  9:42:50 PM        0.041030         13.9901         28.3926
    23-Sep-21  9:42:55 PM        0.041088         13.9931         28.3931
    23-Sep-21  9:43:00 PM        0.041146         13.9969         28.3938
    23-Sep-21  9:43:05 PM        0.041204         13.9993         28.3945
    23-Sep-21  9:43:10 PM        0.041262         14.0053         28.3950
    23-Sep-21  9:43:15 PM        0.041319         14.0054         28.3956
    23-Sep-21  9:43:20 PM        0.041377         14.0114         28.3963
    23-Sep-21  9:43:25 PM        0.041435         14.0115         28.3969
    23-Sep-21  9:43:30 PM        0.041493         14.0160         28.3974
    23-Sep-21  9:43:35 PM        0.041551         14.0184         28.3982
    23-Sep-21  9:43:40 PM        0.041609         14.0184         28.3985
    23-Sep-21  9:43:45 PM        0.041667         14.0252         28.3991
    23-Sep-21  9:43:50 PM        0.041725         14.0290         28.3999
    23-Sep-21  9:43:55 PM        0.041782         14.0320         28.4004
    23-Sep-21  9:44:00 PM        0.041840         14.0343         28.4009
    23-Sep-21  9:44:05 PM        0.041898         14.0344         28.4015
    23-Sep-21  9:44:10 PM        0.041956         14.0405         28.4022
    23-Sep-21  9:44:15 PM        0.042014         14.0405         28.4025
    23-Sep-21  9:44:20 PM        0.042072         14.0465         28.4032
    23-Sep-21  9:44:25 PM        0.042130         14.0496         28.4037
    23-Sep-21  9:44:30 PM        0.042188         14.0512         28.4043
    23-Sep-21  9:44:35 PM        0.042245         14.0542         28.4048
    23-Sep-21  9:44:40 PM        0.042303         14.0558         28.4054
    23-Sep-21  9:44:45 PM        0.042361         14.0603         28.4059
    23-Sep-21  9:44:50 PM        0.042419         14.0619         28.4065
    23-Sep-21  9:44:55 PM        0.042477         14.0679         28.4070
    23-Sep-21  9:45:00 PM        0.042535         14.0702         28.4075
    23-Sep-21  9:45:05 PM        0.042593         14.0717         28.4079
    23-Sep-21  9:45:10 PM        0.042650         14.0740         28.4085
    23-Sep-21  9:45:15 PM        0.042708         14.0763         28.4089
    23-Sep-21  9:45:20 PM        0.042766         14.0808         28.4094
    23-Sep-21  9:45:25 PM        0.042824         14.0831         28.4100
    23-Sep-21  9:45:30 PM        0.042882         14.0854         28.4105
    23-Sep-21  9:45:35 PM        0.042940         14.0907         28.4110
    23-Sep-21  9:45:40 PM        0.042998         14.0945         28.4114
    23-Sep-21  9:45:45 PM        0.043056         14.0953         28.4119
    23-Sep-21  9:45:50 PM        0.043113         14.0969         28.4125
    23-Sep-21  9:45:55 PM        0.043171         14.1014         28.4130
    23-Sep-21  9:46:00 PM        0.043229         14.1052         28.4135
    23-Sep-21  9:46:05 PM        0.043287         14.1082         28.4139
    23-Sep-21  9:46:10 PM        0.043345         14.1097         28.4144
    23-Sep-21  9:46:15 PM        0.043403         14.1128         28.4150
    23-Sep-21  9:46:20 PM        0.043461         14.1173         28.4156
    23-Sep-21  9:46:25 PM        0.043519         14.1189         28.4160
    23-Sep-21  9:46:30 PM        0.043576         14.1234         28.4165
    23-Sep-21  9:46:35 PM        0.043634         14.1257         28.4171
    23-Sep-21  9:46:40 PM        0.043692         14.1309         28.4174
    23-Sep-21  9:46:45 PM        0.043750         14.1332         28.4180
    23-Sep-21  9:46:50 PM        0.043808         14.1370         28.4185
    23-Sep-21  9:46:55 PM        0.043866         14.1371         28.4190
    23-Sep-21  9:47:00 PM        0.043924         14.1416         28.4195
    23-Sep-21  9:47:05 PM        0.043981         14.1439         28.4200
    23-Sep-21  9:47:10 PM        0.044039         14.1484         28.4204
    23-Sep-21  9:47:15 PM        0.044097         14.1507         28.4210
    23-Sep-21  9:47:20 PM        0.044155         14.1530         28.4214
    23-Sep-21  9:47:25 PM        0.044213         14.1568         28.4219
    23-Sep-21  9:47:30 PM        0.044271         14.1598         28.4224
    23-Sep-21  9:47:35 PM        0.044329         14.1644         28.4230
    23-Sep-21  9:47:40 PM        0.044387         14.1667         28.4234
    23-Sep-21  9:47:45 PM        0.044444         14.1690         28.4240
    23-Sep-21  9:47:50 PM        0.044502         14.1705         28.4243
    23-Sep-21  9:47:55 PM        0.044560         14.1750         28.4248
    23-Sep-21  9:48:00 PM        0.044618         14.1766         28.4253
    23-Sep-21  9:48:05 PM        0.044676         14.1796         28.4257
    23-Sep-21  9:48:10 PM        0.044734         14.1841         28.4263
    23-Sep-21  9:48:15 PM        0.044792         14.1864         28.4267
    23-Sep-21  9:48:20 PM        0.044850         14.1879         28.4271
    23-Sep-21  9:48:25 PM        0.044907         14.1910         28.4276
    23-Sep-21  9:48:30 PM        0.044965         14.1955         28.4281
    23-Sep-21  9:48:35 PM        0.045023         14.1956         28.4287
    23-Sep-21  9:48:40 PM        0.045081         14.1993         28.4289
    23-Sep-21  9:48:45 PM        0.045139         14.2016         28.4295
    23-Sep-21  9:48:50 PM        0.045197         14.2039         28.4299
    23-Sep-21  9:48:55 PM        0.045255         14.2092         28.4304
    23-Sep-21  9:49:00 PM        0.045313         14.2115         28.4308
    23-Sep-21  9:49:05 PM        0.045370         14.2130         28.4312
    23-Sep-21  9:49:10 PM        0.045428         14.2175         28.4317
    23-Sep-21  9:49:15 PM        0.045486         14.2206         28.4321
    23-Sep-21  9:49:20 PM        0.045544         14.2221         28.4326
    23-Sep-21  9:49:25 PM        0.045602         14.2266         28.4332
    23-Sep-21  9:49:30 PM        0.045660         14.2267         28.4335
    23-Sep-21  9:49:35 PM        0.045718         14.2297         28.4340
    23-Sep-21  9:49:40 PM        0.045775         14.2350         28.4344
    23-Sep-21  9:49:45 PM        0.045833         14.2380         28.4348
    23-Sep-21  9:49:50 PM        0.045891         14.2469         28.4352
    23-Sep-21  9:49:55 PM        0.045949         14.2750         28.4357
    23-Sep-21  9:50:00 PM        0.046007         14.3209         28.4362
    23-Sep-21  9:50:05 PM        0.046065         14.3941         28.4366
    23-Sep-21  9:50:10 PM        0.046123         42.4017         28.4369
    23-Sep-21  9:50:15 PM        0.046181        105.5032         28.4373
    23-Sep-21  9:50:20 PM        0.046238        280.6433         28.4389
    23-Sep-21  9:50:25 PM        0.046296        640.4325         28.4447
    23-Sep-21  9:50:30 PM        0.046354        762.3252         28.4597
    23-Sep-21  9:50:35 PM        0.046412        765.3376         28.4896
    23-Sep-21  9:50:40 PM        0.046470        766.0433         28.5386
    23-Sep-21  9:50:45 PM        0.046528        767.8038         28.6047
    23-Sep-21  9:50:50 PM        0.046586        770.6848         28.6848
    23-Sep-21  9:50:55 PM        0.046644        771.8902         28.7762
    23-Sep-21  9:51:00 PM        0.046701        772.9119         28.8774
    23-Sep-21  9:51:05 PM        0.046759        773.3518         28.9875
    23-Sep-21  9:51:10 PM        0.046817        773.4971         29.1055
    23-Sep-21  9:51:15 PM        0.046875        773.1637         29.2300
    23-Sep-21  9:51:20 PM        0.046933        773.1374         29.3588
    23-Sep-21  9:51:25 PM        0.046991        773.0315         29.4895
    23-Sep-21  9:51:30 PM        0.047049        773.4293         29.6205
    23-Sep-21  9:51:35 PM        0.047106        773.7731         29.7496
    23-Sep-21  9:51:40 PM        0.047164        773.0804         29.8755
    23-Sep-21  9:51:45 PM        0.047222        773.4519         29.9968
    23-Sep-21  9:51:50 PM        0.047280        773.7189         30.1127
    23-Sep-21  9:51:55 PM        0.047338        773.4421         30.2229
    23-Sep-21  9:52:00 PM        0.047396        773.5752         30.3264
    23-Sep-21  9:52:05 PM        0.047454        774.1607         30.4238
    23-Sep-21  9:52:10 PM        0.047512        774.3314         30.5147
    23-Sep-21  9:52:15 PM        0.047569        774.0477         30.5991
    23-Sep-21  9:52:20 PM        0.047627        774.7321         30.6777
    23-Sep-21  9:52:25 PM        0.047685        775.4328         30.7505
    23-Sep-21  9:52:30 PM        0.047743        776.3493         30.8179
    23-Sep-21  9:52:35 PM        0.047801        777.6590         30.8801
    23-Sep-21  9:52:40 PM        0.047859        779.5568         30.9370
    23-Sep-21  9:52:45 PM        0.047917        781.5809         30.9888
    23-Sep-21  9:52:50 PM        0.047975        783.8945         31.0410
    23-Sep-21  9:52:55 PM        0.048032        786.5822         31.1006
    23-Sep-21  9:53:00 PM        0.048090        789.4484         31.1718
    23-Sep-21  9:53:05 PM        0.048148        792.8287         31.2555
    23-Sep-21  9:53:10 PM        0.048206        795.5841         31.3508
    23-Sep-21  9:53:15 PM        0.048264        798.5050         31.4561
    23-Sep-21  9:53:20 PM        0.048322        801.3556         31.5698
    23-Sep-21  9:53:25 PM        0.048380        804.3668         31.6905
    23-Sep-21  9:53:30 PM        0.048438        807.3657         31.8165
    23-Sep-21  9:53:35 PM        0.048495        810.7361         31.9462
    23-Sep-21  9:53:40 PM        0.048553        813.6857         32.0790
    23-Sep-21  9:53:45 PM        0.048611        816.9141         32.2135
    23-Sep-21  9:53:50 PM        0.048669        820.0480         32.3492
    23-Sep-21  9:53:55 PM        0.048727        823.2530         32.4851
    23-Sep-21  9:54:00 PM        0.048785        826.2985         32.6209
    23-Sep-21  9:54:05 PM        0.048843        829.4347         32.7561
    23-Sep-21  9:54:10 PM        0.048900        832.7708         32.8903
    23-Sep-21  9:54:15 PM        0.048958        836.0864         33.0230
    23-Sep-21  9:54:20 PM        0.049016        839.4963         33.1544
    23-Sep-21  9:54:25 PM        0.049074        842.4168         33.2840
    23-Sep-21  9:54:30 PM        0.049132        845.8240         33.4121
    23-Sep-21  9:54:35 PM        0.049190        848.7006         33.5386
    23-Sep-21  9:54:40 PM        0.049248        851.8863         33.6631
    23-Sep-21  9:54:45 PM        0.049306        855.1419         33.7859
    23-Sep-21  9:54:50 PM        0.049363        858.1307         33.9072
    23-Sep-21  9:54:55 PM        0.049421        860.5347         34.0266
    23-Sep-21  9:55:00 PM        0.049479        860.9726         34.1443
    23-Sep-21  9:55:05 PM        0.049537        862.0149         34.2604
    23-Sep-21  9:55:10 PM        0.049595        864.6321         34.3739
    23-Sep-21  9:55:15 PM        0.049653        868.5169         34.4848
    23-Sep-21  9:55:20 PM        0.049711        872.3951         34.5930
    23-Sep-21  9:55:25 PM        0.049769        876.6787         34.6992
    23-Sep-21  9:55:30 PM        0.049826        881.1812         34.8035
    23-Sep-21  9:55:35 PM        0.049884        885.3596         34.9064
    23-Sep-21  9:55:40 PM        0.049942        890.5448         35.0081
    23-Sep-21  9:55:45 PM        0.050000        895.4240         35.1090
    23-Sep-21  9:55:50 PM        0.050058        899.9491         35.2091
    23-Sep-21  9:55:55 PM        0.050116        904.9737         35.3091
    23-Sep-21  9:56:00 PM        0.050174        909.5807         35.4088
    23-Sep-21  9:56:05 PM        0.050231        913.6866         35.5089
    23-Sep-21  9:56:10 PM        0.050289        917.5509         35.6091
    23-Sep-21  9:56:15 PM        0.050347        921.5529         35.7096
    23-Sep-21  9:56:20 PM        0.050405        925.4535         35.8103
    23-Sep-21  9:56:25 PM        0.050463        929.5745         35.9109
    23-Sep-21  9:56:30 PM        0.050521        933.5932         36.0115
    23-Sep-21  9:56:35 PM        0.050579        937.7422         36.1123
    23-Sep-21  9:56:40 PM        0.050637        941.8422         36.2129
    23-Sep-21  9:56:45 PM        0.050694        945.9731         36.3136
    23-Sep-21  9:56:50 PM        0.050752        950.1463         36.4145
    23-Sep-21  9:56:55 PM        0.050810        954.2067         36.5155
    23-Sep-21  9:57:00 PM        0.050868        958.4004         36.6167
    23-Sep-21  9:57:05 PM        0.050926        962.5044         36.7180
    23-Sep-21  9:57:10 PM        0.050984        966.6803         36.8196
    23-Sep-21  9:57:15 PM        0.051042        970.2587         36.9212
    23-Sep-21  9:57:20 PM        0.051100        974.1000         37.0228
    23-Sep-21  9:57:25 PM        0.051157        977.6217         37.1245
    23-Sep-21  9:57:30 PM        0.051215        981.3240         37.2259
    23-Sep-21  9:57:35 PM        0.051273        985.0230         37.3270
    23-Sep-21  9:57:40 PM        0.051331        988.7833         37.4279
    23-Sep-21  9:57:45 PM        0.051389        992.3610         37.5286
    23-Sep-21  9:57:50 PM        0.051447        996.1150         37.6291
    23-Sep-21  9:57:55 PM        0.051505        999.8228         37.7295
    23-Sep-21  9:58:00 PM        0.051563       1003.5096         37.8301
    23-Sep-21  9:58:05 PM        0.051620       1007.3854         37.9307
    23-Sep-21  9:58:10 PM        0.051678       1011.0973         38.0317
    23-Sep-21  9:58:15 PM        0.051736       1014.7259         38.1328
    23-Sep-21  9:58:20 PM        0.051794       1018.4820         38.2343
    23-Sep-21  9:58:25 PM        0.051852       1022.2469         38.3362
    23-Sep-21  9:58:30 PM        0.051910       1026.0838         38.4387
    23-Sep-21  9:58:35 PM        0.051968       1029.8686         38.5416
    23-Sep-21  9:58:40 PM        0.052025       1033.5829         38.6452
    23-Sep-21  9:58:45 PM        0.052083       1037.4403         38.7489
    23-Sep-21  9:58:50 PM        0.052141       1041.1862         38.8530
    23-Sep-21  9:58:55 PM        0.052199       1044.3844         38.9576
    23-Sep-21  9:59:00 PM        0.052257       1047.6455         39.0625
    23-Sep-21  9:59:05 PM        0.052315       1050.9086         39.1678
    23-Sep-21  9:59:10 PM        0.052373       1054.2241         39.2733
    23-Sep-21  9:59:15 PM        0.052431       1057.4511         39.3789
    23-Sep-21  9:59:20 PM        0.052488       1060.6703         39.4846
    23-Sep-21  9:59:25 PM        0.052546       1063.7950         39.5902
    23-Sep-21  9:59:30 PM        0.052604       1066.6906         39.6956
    23-Sep-21  9:59:35 PM        0.052662       1069.5354         39.8010
    23-Sep-21  9:59:40 PM        0.052720       1072.6033         39.9061
    23-Sep-21  9:59:45 PM        0.052778       1075.8729         40.0112
    23-Sep-21  9:59:50 PM        0.052836       1079.1087         40.1159
    23-Sep-21  9:59:55 PM        0.052894       1082.3976         40.2207
    23-Sep-21 10:00:00 PM        0.052951       1085.5786         40.3253
    23-Sep-21 10:00:05 PM        0.053009       1088.8782         40.4298
    23-Sep-21 10:00:10 PM        0.053067       1092.0533         40.5343
    23-Sep-21 10:00:15 PM        0.053125       1095.3560         40.6386
    23-Sep-21 10:00:20 PM        0.053183       1098.5885         40.7429
    23-Sep-21 10:00:25 PM        0.053241       1101.7702         40.8473
    23-Sep-21 10:00:30 PM        0.053299       1104.9309         40.9518
    23-Sep-21 10:00:35 PM        0.053356       1108.1804         41.0565
    23-Sep-21 10:00:40 PM        0.053414       1111.1933         41.1614
    23-Sep-21 10:00:45 PM        0.053472       1113.7905         41.2665
    23-Sep-21 10:00:50 PM        0.053530       1116.5315         41.3715
    23-Sep-21 10:00:55 PM        0.053588       1119.2981         41.4768
    23-Sep-21 10:01:00 PM        0.053646       1122.3067         41.5821
    23-Sep-21 10:01:05 PM        0.053704       1125.2949         41.6876
    23-Sep-21 10:01:10 PM        0.053762       1128.2754         41.7930
    23-Sep-21 10:01:15 PM        0.053819       1131.1030         41.8982
    23-Sep-21 10:01:20 PM        0.053877       1134.2152         42.0037
    23-Sep-21 10:01:25 PM        0.053935       1137.1648         42.1092
    23-Sep-21 10:01:30 PM        0.053993       1140.1662         42.2148
    23-Sep-21 10:01:35 PM        0.054051       1142.7099         42.3206
    23-Sep-21 10:01:40 PM        0.054109       1145.1401         42.4265
    23-Sep-21 10:01:45 PM        0.054167       1147.5699         42.5328
    23-Sep-21 10:01:50 PM        0.054225       1149.9545         42.6385
    23-Sep-21 10:01:55 PM        0.054282       1152.5545         42.7439
    23-Sep-21 10:02:00 PM        0.054340       1155.1705         42.8490
    23-Sep-21 10:02:05 PM        0.054398       1157.8426         42.9535
    23-Sep-21 10:02:10 PM        0.054456       1160.4518         43.0574
    23-Sep-21 10:02:15 PM        0.054514       1162.9444         43.1607
    23-Sep-21 10:02:20 PM        0.054572       1165.7315         43.2633
    23-Sep-21 10:02:25 PM        0.054630       1168.2829         43.3652
    23-Sep-21 10:02:30 PM        0.054688       1170.9107         43.4666
    23-Sep-21 10:02:35 PM        0.054745       1173.1205         43.5673
    23-Sep-21 10:02:40 PM        0.054803       1175.0768         43.6676
    23-Sep-21 10:02:45 PM        0.054861       1177.2604         43.7672
    23-Sep-21 10:02:50 PM        0.054919       1179.4169         43.8664
    23-Sep-21 10:02:55 PM        0.054977       1181.3533         43.9649
    23-Sep-21 10:03:00 PM        0.055035       1183.8166         44.0626
    23-Sep-21 10:03:05 PM        0.055093       1186.5797         44.1595
    23-Sep-21 10:03:10 PM        0.055150       1189.3663         44.2555
    23-Sep-21 10:03:15 PM        0.055208       1192.2004         44.3510
    23-Sep-21 10:03:20 PM        0.055266       1195.2183         44.4458
    23-Sep-21 10:03:25 PM        0.055324       1197.8887         44.5402
    23-Sep-21 10:03:30 PM        0.055382       1200.7765         44.6345
    23-Sep-21 10:03:35 PM        0.055440       1203.6789         44.7285
    23-Sep-21 10:03:40 PM        0.055498       1206.3664         44.8226
    23-Sep-21 10:03:45 PM        0.055556       1209.2899         44.9167
    23-Sep-21 10:03:50 PM        0.055613       1212.1573         45.0111
    23-Sep-21 10:03:55 PM        0.055671       1215.0892         45.1055
    23-Sep-21 10:04:00 PM        0.055729       1218.0663         45.2000
    23-Sep-21 10:04:05 PM        0.055787       1220.9455         45.2946
    23-Sep-21 10:04:10 PM        0.055845       1223.9377         45.3894
    23-Sep-21 10:04:15 PM        0.055903       1226.9647         45.4842
    23-Sep-21 10:04:20 PM        0.055961       1229.7052         45.5791
    23-Sep-21 10:04:25 PM        0.056019       1232.5960         45.6741
    23-Sep-21 10:04:30 PM        0.056076       1235.6305         45.7692
    23-Sep-21 10:04:35 PM        0.056134       1238.5684         45.8644
    23-Sep-21 10:04:40 PM        0.056192       1241.6486         45.9598
    23-Sep-21 10:04:45 PM        0.056250       1244.7307         46.0552
    23-Sep-21 10:04:50 PM        0.056308       1247.5410         46.1508
    23-Sep-21 10:04:55 PM        0.056366       1250.6539         46.2467
    23-Sep-21 10:05:00 PM        0.056424       1253.6121         46.3426
    23-Sep-21 10:05:05 PM        0.056481       1257.1623         46.4390
    23-Sep-21 10:05:10 PM        0.056539       1261.0733         46.5352
    23-Sep-21 10:05:15 PM        0.056597       1265.3310         46.6317
    23-Sep-21 10:05:20 PM        0.056655       1269.7669         46.7287
    23-Sep-21 10:05:25 PM        0.056713       1274.2205         46.8261
    23-Sep-21 10:05:30 PM        0.056771       1278.6732         46.9241
    23-Sep-21 10:05:35 PM        0.056829       1283.2428         47.0229
    23-Sep-21 10:05:40 PM        0.056887       1287.8801         47.1227
    23-Sep-21 10:05:45 PM        0.056944       1292.4909         47.2236
    23-Sep-21 10:05:50 PM        0.057002       1297.0351         47.3255
    23-Sep-21 10:05:55 PM        0.057060       1301.5684         47.4287
    23-Sep-21 10:06:00 PM        0.057118       1306.1514         47.5328
    23-Sep-21 10:06:05 PM        0.057176       1310.4564         47.6384
    23-Sep-21 10:06:10 PM        0.057234       1314.8520         47.7451
    23-Sep-21 10:06:15 PM        0.057292       1319.3226         47.8529
    23-Sep-21 10:06:20 PM        0.057350       1323.7621         47.9620
    23-Sep-21 10:06:25 PM        0.057407       1328.2378         48.0721
    23-Sep-21 10:06:30 PM        0.057465       1332.7407         48.1835
    23-Sep-21 10:06:35 PM        0.057523       1337.1871         48.2962
    23-Sep-21 10:06:40 PM        0.057581       1341.7645         48.4096
    23-Sep-21 10:06:45 PM        0.057639       1346.3661         48.5241
    23-Sep-21 10:06:50 PM        0.057697       1350.8836         48.6394
    23-Sep-21 10:06:55 PM        0.057755       1355.5636         48.7554
    23-Sep-21 10:07:00 PM        0.057813       1360.0930         48.8719
    23-Sep-21 10:07:05 PM        0.057870       1363.9630         48.9888
    23-Sep-21 10:07:10 PM        0.057928       1367.8535         49.1062
    23-Sep-21 10:07:15 PM        0.057986       1371.7794         49.2238
    23-Sep-21 10:07:20 PM        0.058044       1375.9329         49.3416
    23-Sep-21 10:07:25 PM        0.058102       1380.2587         49.4592
    23-Sep-21 10:07:30 PM        0.058160       1384.2554         49.5766
    23-Sep-21 10:07:35 PM        0.058218       1387.9476         49.6936
    23-Sep-21 10:07:40 PM        0.058275       1391.8234         49.8103
    23-Sep-21 10:07:45 PM        0.058333       1395.6333         49.9264
    23-Sep-21 10:07:50 PM        0.058391       1399.4317         50.0418
    23-Sep-21 10:07:55 PM        0.058449       1403.3670         50.1563
    23-Sep-21 10:08:00 PM        0.058507       1407.2117         50.2699
    23-Sep-21 10:08:05 PM        0.058565       1410.8911         50.3825
    23-Sep-21 10:08:10 PM        0.058623       1414.7282         50.4943
    23-Sep-21 10:08:15 PM        0.058681       1418.5571         50.6052
    23-Sep-21 10:08:20 PM        0.058738       1422.3254         50.7153
    23-Sep-21 10:08:25 PM        0.058796       1426.1400         50.8246
    23-Sep-21 10:08:30 PM        0.058854       1429.8327         50.9332
    23-Sep-21 10:08:35 PM        0.058912       1433.6473         51.0409
    23-Sep-21 10:08:40 PM        0.058970       1437.4993         51.1479
    23-Sep-21 10:08:45 PM        0.059028       1441.2240         51.2542
    23-Sep-21 10:08:50 PM        0.059086       1444.9615         51.3598
    23-Sep-21 10:08:55 PM        0.059144       1448.7799         51.4647
    23-Sep-21 10:09:00 PM        0.059201       1452.6073         51.5686
    23-Sep-21 10:09:05 PM        0.059259       1456.2191         51.6720
    23-Sep-21 10:09:10 PM        0.059317       1460.0338         51.7745
    23-Sep-21 10:09:15 PM        0.059375       1463.7274         51.8763
    23-Sep-21 10:09:20 PM        0.059433       1467.4300         51.9772
    23-Sep-21 10:09:25 PM        0.059491       1471.1911         52.0774
    23-Sep-21 10:09:30 PM        0.059549       1474.9621         52.1768
    23-Sep-21 10:09:35 PM        0.059606       1478.6598         52.2753
